115-CD45,139-CD45RA,142-CD19,144-CD11b,145-CD4,146-CD8,148-CD34,147-CD20,158-CD33,160-CD123,167-CD38,170-CD90,110_114-CD3
4.6002,1.11593,2.39122,-0.15948,-0.11757,3.94622,-0.0065,0.48118,0.35411,0.07379,5.92005,0.31714,3.51004
2.35859,2.50009,1.93377,-0.23497,1.29399,0.35473,0.26602,1.1713,-0.05181,0.32475,2.47301,0.92654,-0.23316
4.03876,1.1048,-0.0899,-0.28391,3.63583,1.25186,-0.01196,0.18934,-0.3993,-0.00681,0.69485,-0.14991,4.08244
4.41396,1.16102,1.20606,2.50948,2.03795,0.61939,0.27072,-0.05556,5.1925,1.35007,4.54057,1.64471,0.35968
4.6724,1.65155,0.79928,1.59507,1.09689,0.02966,-0.10896,-0.19066,1.10332,-0.12955,5.50547,0.42146,2.097
3.98743,-0.32511,-0.5278,-0.02799,3.98745,0.70657,-0.03777,-0.20712,1.47919,1.68873,1.45482,0.97889,4.14259
4.50879,3.16198,1.31021,0.03368,-0.3973,3.83368,1.46987,-0.11129,-0.06345,1.67774,2.50538,0.31044,3.45987
4.89211,2.34963,0.16981,1.74741,-0.20343,4.4511,0.57076,0.3274,0.06735,1.28168,0.23081,0.10964,3.68335
3.19341,2.39881,2.45268,-0.36754,-0.15849,0.39608,0.24236,2.01903,1.0399,1.23549,1.76162,-0.12729,-0.48164
-0.27668,-0.06869,0.31318,-0.10558,0.33364,-0.20365,0.63031,-0.15964,1.83914,1.21531,2.21825,0.90519,2.80161
5.06729,3.3749,-0.07996,0.4679,3.33137,1.2904,-0.14598,-0.08825,-0.36545,-0.25887,3.70024,-0.19485,4.7242
2.21096,0.60542,-0.14798,1.20017,1.77545,-0.12695,0.4441,-0.00143,2.40198,-0.01273,3.7145,0.58202,2.42866
-0.36057,-0.46795,-0.41457,0.0034,1.47074,-0.08518,-0.11342,-0.08112,1.59175,0.89751,2.33577,0.0648,1.19976
5.04349,0.23228,-0.16618,0.13343,3.63945,-0.16689,-0.13228,-0.04781,-0.03682,0.25173,1.57461,0.39501,5.029
0.84508,-0.14108,-0.05014,-0.31902,-0.03929,-0.00183,0.15674,0.14559,0.3982,1.00724,4.34578,0.97907,0.45258
3.48294,2.88134,-0.30458,-0.15101,0.5771,4.31214,0.18859,1.54336,0.49256,0.32072,1.71402,-0.1547,5.24135
4.38706,-0.19847,-0.03704,1.57298,4.1625,2.10051,-0.28618,-0.13367,-0.49238,0.63075,2.0436,-0.10923,5.25782
-0.06169,-0.05916,0.82704,-0.0481,-0.12892,-0.12763,-0.14048,-0.0517,0.21127,-0.0295,0.81377,-0.14601,1.47041
1.47389,-0.06703,0.75772,1.85141,-0.16995,-0.17387,-0.0883,-0.05639,2.0735,0.27231,2.33554,-0.04003,-0.79234
0.34324,-0.45265,-0.32613,-0.11759,0.65802,-0.00952,-0.06135,-0.08351,-0.21399,-0.07322,0.0863,-0.16142,1.08518
5.06551,1.80004,0.59554,-0.17535,0.90657,4.47832,-0.16362,0.70829,-0.10969,-0.08799,4.11002,-0.11793,3.76364
3.255,1.29319,0.4335,3.15756,0.50416,0.17255,0.97934,0.4627,3.0276,1.80954,1.52933,0.3959,-0.47686
2.42734,0.46205,0.27319,-0.71096,-0.2081,0.13096,-0.01021,0.40935,-0.26766,-0.39784,0.16615,-0.04815,1.52163
2.36065,0.75122,-0.17288,0.14526,-0.3385,-0.24204,-0.16317,0.26628,1.39116,-0.21209,1.91797,1.27394,-1.63243
3.80433,2.43581,-0.17501,-0.68879,1.42732,2.98918,1.34024,1.60097,-0.06583,1.62529,1.13153,-0.12204,3.45088
0.37361,-0.31026,0.92283,-0.13747,-0.02502,0.08381,-0.11211,-0.13323,-0.01175,-0.04033,1.88228,-0.13295,1.79487
4.70171,1.17943,0.21349,3.52639,2.42364,0.29813,0.39834,0.22463,4.4666,2.31077,3.284,0.3576,-1.10955
4.37995,-0.54213,-0.2755,1.09293,3.38899,-0.05032,-0.10449,-0.12311,-0.12914,-0.13681,0.79692,-0.03569,5.44489
0.68664,0.56977,-0.01423,-0.09858,-0.01057,-0.05802,-0.15229,-0.04065,1.40238,0.56884,0.79734,0.9468,2.115
4.86565,4.41767,-0.13573,-0.08657,0.00635,1.81341,0.83279,-0.11356,0.05356,-0.59784,2.51575,0.32498,0.09989
3.25251,1.74506,1.52122,0.67004,-0.1724,-0.03262,1.67475,-0.0351,-0.44955,1.58713,5.70084,-0.04503,0.06499
4.12014,2.30373,-0.43649,1.15744,-0.14572,2.13327,-0.20718,0.78612,0.55382,0.57409,3.97188,1.07549,-0.17347
2.22799,-0.13088,-0.15605,1.10357,1.25126,-0.40384,0.25166,-0.24515,1.32898,1.23492,3.0118,0.10403,0.81965
4.24677,2.22715,-0.10615,-0.07238,3.10264,0.29337,-0.03481,-0.09847,-0.11077,-0.01001,2.41337,0.09326,4.13241
-0.03856,-0.40229,-0.13367,-0.07074,-0.17008,-0.09551,-0.05142,-0.04757,-0.38644,-0.00321,1.8706,1.62947,-0.75431
2.04217,-0.55677,1.63807,1.48491,-0.09782,1.0833,-0.16276,0.3791,2.83322,2.28508,3.08144,0.81803,3.65011
-1.05049,-0.70488,-0.02624,-0.1874,-0.08087,-0.37767,1.42985,-0.11749,0.53565,0.92066,2.94729,-0.14357,-0.38408
3.64573,0.48647,-0.04539,-0.07005,3.08844,0.63895,-0.02001,0.49056,-0.04474,0.23947,1.64226,-0.00184,3.96305
4.15265,2.05006,-0.15104,-0.00267,-0.03806,3.62056,-0.22504,0.17716,-0.11212,-0.02343,0.14452,0.31897,3.23918
4.87787,-0.98943,0.15574,0.18844,3.84999,1.71118,-0.12852,1.46501,-0.54581,0.3683,0.48083,0.19759,4.86102
4.71925,4.44955,3.80069,1.51959,-0.06165,-0.15975,-0.12049,1.77554,2.04557,-0.00409,2.15384,1.17219,1.80467
1.91399,0.96139,-0.11461,0.41196,-0.09418,-0.13807,0.63449,-0.14255,0.99321,-0.03767,0.91997,-0.04914,-0.07027
-0.65072,0.53492,-0.17686,0.25215,-0.16491,-0.01492,-0.03517,-0.01944,-0.73843,-0.01917,0.87096,1.42005,2.60003
1.55741,0.39902,-0.17878,-0.15296,-0.0228,-0.017,-0.17042,-0.00427,-0.3002,-0.12662,1.73866,0.19498,-0.30522
0.50505,0.80884,-0.16769,-0.01106,-0.11335,-0.12507,1.15439,0.32609,1.21949,-0.01483,2.10607,1.53723,1.56149
5.30719,1.17588,-0.1454,0.86266,4.26269,2.10524,0.4674,0.38419,-0.45796,-0.00796,0.80179,0.71344,4.50119
3.29239,2.27786,3.095,1.16769,0.30826,-0.14077,-0.47407,-0.05376,1.01426,1.43546,5.83666,0.44413,-1.34613
4.29278,0.37555,-0.41009,0.33356,3.653,0.07466,-0.68382,-0.0745,-0.58565,-0.217,0.29739,0.43361,4.90811
4.54993,4.07261,0.2736,-0.1634,-0.14331,4.64341,0.18874,1.35704,0.38577,-0.06241,1.55066,-0.0784,3.667
4.65115,2.4432,1.96724,-0.15437,-0.11102,-0.24851,0.81511,2.19948,-0.44664,0.82069,3.09855,-0.02946,2.69742
4.44718,1.215,-0.04408,1.6146,4.20564,1.98863,0.39653,-0.11871,-0.36586,-0.43254,3.07098,-0.01246,5.68154
4.37277,3.54847,-0.3604,-0.08321,-0.18628,1.93238,0.19919,-0.01956,0.95109,-0.38332,2.53177,0.09549,4.28908
4.22307,3.21122,-0.17411,-0.22778,0.06527,0.07798,-0.11976,-0.1496,-0.2567,1.6776,4.27559,0.26149,1.36921
3.92235,3.01913,-0.06493,-0.21281,0.16427,3.36225,-0.02956,0.44695,1.52688,-0.19913,2.16718,0.53368,3.89105
1.62061,0.68399,-0.0617,0.30024,0.3643,-1.159,0.12583,1.30679,2.76149,0.9779,2.53214,-0.16143,2.29348
4.76283,2.67246,-0.14329,1.0122,-0.0841,3.49564,0.29967,0.11412,-0.24334,0.14391,3.09901,-0.11088,3.43964
5.47779,2.72419,-0.22123,0.00832,0.21132,4.5784,1.33508,0.69625,0.1817,1.10312,1.29212,1.17121,2.80075
4.95886,0.2537,-0.22622,2.99561,2.60688,-0.04224,-0.06548,0.65887,5.18172,2.33134,3.92758,1.19796,1.40166
4.44633,1.14059,-0.15307,0.89542,2.93437,1.29447,-0.02766,-0.04987,-0.33394,-0.66259,1.76177,-0.14286,4.5707
-0.42555,0.32537,-0.16017,-0.40478,-0.05289,-0.04739,-0.01887,-0.05195,1.63299,0.23279,0.10754,-0.16136,2.79541
4.81693,2.99646,2.53576,0.31508,-0.096,-0.03476,-0.00242,3.04473,1.30353,3.80025,2.07495,0.16669,0.32557
1.14762,0.93052,-0.06233,-0.11194,-0.18978,-0.09977,0.52435,-0.09153,1.1466,-0.08997,1.40529,-0.11008,1.31257
4.74189,3.86837,0.08311,1.76779,-0.06499,0.53605,1.20554,0.01864,-0.2486,-0.13703,1.40433,0.04018,2.80814
0.93008,-0.63086,-0.04615,-0.18081,-0.05177,-0.20618,1.08232,0.78711,0.54348,1.10973,4.45841,0.88271,-0.20334
4.99836,0.29107,-0.27547,-0.27072,0.91151,-0.03692,-0.18451,-0.08015,-0.1701,-0.14514,1.2089,-0.30789,3.99496
4.61613,0.83237,-0.02599,-0.15241,0.30974,4.31873,0.64615,0.8407,-0.53397,-0.12424,0.93301,1.19084,4.59362
2.64867,0.08139,-0.05385,1.72098,-0.08595,0.1246,0.31608,-0.02314,1.96684,0.85079,2.86237,0.9125,2.67881
3.38692,1.59315,-0.03923,1.41225,1.87788,0.97057,0.71953,-0.14309,4.50555,1.35522,5.60236,0.57132,1.00834
4.03969,1.79784,2.38068,-0.01794,-1.01001,-0.11661,0.30083,2.08093,1.10824,0.48308,-0.12507,0.62246,-1.08703
3.94494,1.97104,-0.10275,0.20709,-0.21018,3.51277,-0.06469,0.70659,-0.47278,0.14513,0.90289,0.95885,2.21663
4.9494,4.41239,0.39502,0.5795,0.33419,4.22947,-0.18189,0.32665,0.48848,0.64693,4.46724,0.99255,4.36557
4.2087,3.60855,-0.16872,-0.11046,3.26041,0.13523,-0.1226,0.22929,-0.39868,0.41944,3.5607,-0.02627,4.17374
3.25201,-0.21681,-0.00861,0.34979,-0.13641,-0.37138,-0.01466,-0.23848,2.06735,1.81861,3.86437,0.59978,3.01734
4.60399,0.90047,-0.00702,-0.44553,3.66141,0.03156,-0.04378,-0.06326,1.02053,0.68102,1.8261,1.5682,4.80613
2.05905,-0.2056,-0.35842,2.88649,-0.43602,-0.14615,0.03467,-0.13975,1.81357,0.8978,2.48173,1.86538,-1.30705
4.43731,3.27684,2.73195,-0.19299,-0.14935,-0.42652,0.88948,2.55787,0.22402,1.44315,2.66613,1.34891,0.80584
-1.7614,-0.36751,-0.61507,-0.10727,-0.07798,-0.17607,-0.18493,1.41154,-0.03189,0.20172,3.3282,-0.07011,2.26706
2.73824,0.59658,-0.35162,3.06543,0.99459,1.19678,-0.05335,1.14195,2.22416,0.42869,2.84164,1.10178,1.9504
4.01504,3.15339,-0.06592,-0.00518,-0.59326,-0.11065,-0.15751,-0.06669,-0.16375,1.43072,-0.40143,0.83245,1.80264
4.74014,3.67132,-0.39259,-0.05273,0.97937,3.59888,-0.06133,0.32595,1.51993,0.47224,2.97398,0.22203,3.09322
4.44876,0.92381,-0.20864,0.10231,3.1527,0.13605,1.01639,-0.18829,-0.17751,-0.16329,-0.05425,-0.38137,4.29546
4.4217,1.9135,-0.10494,2.54676,3.77594,0.28745,1.20029,1.3501,5.0346,2.12054,4.37922,-9.00E-04,1.24949
4.91379,3.87888,-0.19594,-0.09428,1.3413,4.3204,-0.17251,1.40987,-0.14214,0.91873,2.64343,-0.15923,3.71322
5.0922,0.1083,-0.02215,1.1153,2.81666,0.18396,-0.02635,-0.00479,-0.08326,-0.14381,1.82411,-0.12809,5.24735
-0.24556,0.55562,-0.14278,0.3464,1.29714,-0.00219,-0.08365,-0.15468,-0.25946,-0.04892,1.18294,-0.16951,-0.15576
-0.36507,-1.102,-0.14619,1.41581,0.83351,-0.12106,-0.04701,0.92018,1.26057,0.20098,1.33046,0.28098,-0.71596
4.77228,3.9039,-0.12861,0.7818,4.18673,0.46437,0.57126,-0.10413,0.08828,0.7667,3.38314,0.98433,5.02425
4.88812,0.64378,-0.18367,1.41697,0.68645,4.75725,0.40462,0.35161,0.88588,1.48961,-0.22607,0.2265,4.20839
2.717,0.20135,-0.02509,1.99148,0.72817,0.67833,0.69016,0.33923,2.67238,-0.10709,2.67754,1.78811,0.58069
4.10698,3.29936,0.82841,-0.14066,3.77049,-0.5368,0.59171,0.33554,0.07577,-0.16271,3.44239,-0.14789,4.37684
3.09608,2.37018,2.14713,-0.15639,-0.06389,-0.02495,-0.10746,-0.1108,-0.61752,0.08063,5.5523,0.62052,-0.6119
4.73223,3.77454,-0.14085,-0.05922,3.84885,0.19223,1.06755,0.25274,0.19074,0.51579,3.82158,0.80389,5.25089
-0.78516,0.5604,-0.09655,-0.06709,-0.02218,-0.42264,-0.01132,-0.09117,-0.44561,0.36469,-1.54457,-0.15211,2.138
3.88418,-0.46488,-0.08298,0.25481,2.21579,-0.12213,-0.00211,-0.02776,-0.30334,-0.14785,0.10114,-0.16971,3.42799
1.91273,2.98402,-0.07902,2.01938,0.26132,-0.14418,-0.13449,-0.04988,1.37894,0.25245,2.60834,0.35456,-0.4607
4.26693,3.50423,3.11711,-0.11085,-0.10643,-0.08539,1.12992,2.64049,0.4999,0.01168,1.34306,-0.1355,-0.57008
4.83263,1.97496,-0.02807,0.57508,-0.04669,0.20178,-0.0483,-0.0632,1.24173,-0.05455,5.35137,-0.01403,-0.62214
3.68999,3.51715,2.83181,1.14149,-0.1074,-0.3015,0.17818,0.06963,1.43292,1.99387,5.04929,-0.01436,2.32859
3.05727,0.28959,-0.06533,2.24361,0.44364,0.06728,-0.12795,-0.21194,-0.51529,-0.09136,2.76176,1.37639,1.798
4.68436,-0.02251,-0.0226,-0.07229,1.35708,0.28279,-0.05697,-0.06341,-0.38569,-0.04924,2.76349,-0.1414,4.51518
4.51369,3.01047,1.76282,-0.06792,-0.12149,-0.86293,-0.13538,2.36228,-0.31524,3.72735,-0.45798,0.50063,-0.53454
4.54657,3.98498,-0.1365,-0.80732,-0.22501,4.43455,0.65697,0.55691,-0.11546,-0.05514,2.74255,-0.0503,3.69546
3.80743,1.12501,0.80276,0.23592,3.26602,-0.0834,0.7494,-0.0699,0.14348,-0.14089,1.17698,0.63825,3.49223
4.69984,3.38748,0.28112,0.72205,1.75149,4.34157,-0.1139,1.63253,3.00376,-0.11386,2.98165,-0.06544,4.10632
1.05795,0.43904,-0.06248,1.04186,-0.00147,1.33135,1.32432,-0.01185,2.75376,1.57288,3.20766,-0.02818,0.96946
0.25349,-0.56933,-0.07565,-0.0402,0.02684,-0.05245,0.3874,0.71539,-0.0812,0.27618,2.08389,0.12838,0.13831
4.73321,0.1034,-0.11425,2.90163,1.44115,1.8055,1.61725,-0.04218,3.98355,1.87254,4.09469,0.67914,0.2309
0.25729,0.9719,-0.11308,0.07381,-0.1053,-0.17636,-0.03762,-0.01105,-0.04962,-0.05828,1.49622,-0.16337,1.91297
3.35539,2.31514,2.476,-0.03357,-0.1293,1.02977,-0.06194,1.63292,0.78115,1.39567,6.02766,-0.00901,2.60144
4.43544,3.35543,1.10321,0.78743,4.2374,0.26228,-0.1025,2.2837,-0.18808,0.27267,4.29596,-0.11654,4.91094
4.38724,-0.69908,0.64151,0.35727,-0.05169,3.97967,1.13852,0.3419,0.66445,-0.24281,1.22537,-0.14403,5.1067
4.20798,1.04804,0.65033,0.45799,3.80221,0.94665,-0.08892,-0.13334,1.56442,-0.12684,0.31758,0.77323,4.2785
2.21104,-0.2906,0.44875,2.85752,-0.26075,-0.07824,-0.18934,1.93459,1.55202,-0.07813,2.67018,0.67086,-1.11359
2.88195,-0.4411,-0.23251,-0.36928,-0.05531,-0.104,0.9512,-0.15828,2.30063,-0.01741,5.37011,0.01474,-0.51173
3.24441,0.03973,1.96233,-0.06421,-0.02742,-0.05724,-0.14383,2.33415,0.01006,1.05152,1.21591,-0.1197,6.36908
4.43719,3.18086,-0.375,0.64708,-0.14895,3.54408,0.88526,1.70297,0.58412,1.76328,2.34066,-0.08645,2.73059
4.93264,1.70546,0.09596,1.32338,0.44247,5.16812,0.59598,1.32942,-0.7944,-0.12915,2.18028,0.01838,4.50457
4.10969,3.10515,2.741,-0.09488,0.27836,-0.15067,2.31679,1.83613,-0.17663,2.87524,3.33017,0.94814,1.4398
4.99309,-0.22601,-0.14534,1.07316,3.54215,1.18856,0.11085,-0.11276,-0.26224,-0.12743,1.04967,-0.15191,3.80359
5.0134,0.19606,0.28754,4.62554,1.69359,-0.00626,0.38209,0.8928,4.56553,2.01006,3.35484,-0.06964,2.27324
3.33299,2.88948,2.55239,2.08675,-0.17976,-0.05008,-1.0663,0.64291,-0.1233,-0.1707,2.536,0.63263,-1.17198
1.21087,1.56934,0.2731,0.70732,-0.38963,-1.1933,-0.02863,-0.12457,2.11545,-0.36683,1.94332,0.91611,0.69392
2.97629,1.08896,0.22984,2.21475,0.39314,0.96165,0.76243,-0.17076,2.5813,0.36069,3.34365,-0.07407,-1.24756
4.35294,2.56767,-0.04062,-0.10006,-0.12854,3.44304,-0.14972,-0.16889,-0.08039,0.72385,-0.89979,1.46512,3.8369
4.62682,0.12131,-0.02784,3.22802,1.08647,-0.02006,-0.11007,-0.09036,4.95155,1.64062,4.65463,0.29447,1.78131
0.58293,1.1012,-0.01241,-0.23905,-0.00723,-0.19619,0.18032,1.58984,-0.13037,-0.03918,2.23477,0.32987,2.1476
4.33974,1.92851,0.47679,-0.03502,3.17041,-0.10107,-0.0173,0.01095,-0.11729,0.4783,2.50434,0.36554,4.5839
5.03621,1.5663,-0.2134,-0.32954,3.56337,0.06613,-0.13037,-0.04504,-0.307,-0.11875,2.3447,0.67691,2.40944
2.92389,1.87167,-0.02723,1.21533,-0.13245,-0.05223,0.67086,-0.16524,2.34673,-0.1486,3.03864,0.41965,2.05771
4.94075,0.94213,-0.16957,0.64063,-0.00397,3.81281,0.86826,-0.01647,0.77656,0.23716,3.28418,-0.03636,3.71425
4.12795,-0.49169,-0.06032,-0.1359,3.3034,0.9937,-0.03548,-0.04337,-0.31914,-0.11228,1.28054,-0.02672,3.66055
4.36894,2.7049,-0.15286,1.56156,-0.03578,0.861,-0.29192,0.22372,-0.19287,0.46326,4.26544,0.51321,-0.26439
4.48569,3.32128,-0.00243,-0.08714,0.44227,-0.18729,-0.07085,-0.05455,1.75122,0.20278,1.94136,-0.11906,-1.47009
4.93743,-0.84833,-0.00927,3.63236,1.47915,-0.31617,0.44772,-0.17955,4.47337,2.68583,3.80032,1.07357,-1.52261
4.7222,0.43175,-0.10283,-0.35796,3.90687,0.38163,0.72388,-0.28559,-0.15697,1.44451,3.13419,0.71153,5.67836
4.22217,1.09401,0.54024,0.30417,3.72097,1.07328,-0.1766,0.08816,-0.27402,-0.16578,3.17653,0.23596,5.66206
4.24956,2.33447,2.58733,-0.11501,0.30188,1.17105,-0.10277,0.56324,-0.12854,1.9716,0.69778,0.1173,-0.98063
2.3028,0.5501,-0.10366,1.28988,1.0597,-0.02445,2.0484,-0.17959,3.47226,0.00267,5.49909,-0.05283,0.83024
3.35483,1.17605,3.18839,1.73142,1.75786,0.22663,0.20451,-0.02626,-0.01148,0.23034,6.99767,-0.15928,1.45649
0.85084,0.84881,-0.00873,-0.43433,1.40596,-0.24652,-0.10337,0.37267,2.30068,1.72216,3.14741,0.33055,-0.26669
2.19685,-0.2734,-0.13166,2.57277,-0.02929,-0.11902,0.12861,0.33088,1.10855,0.24892,2.49716,-0.08061,2.05008
3.4088,0.09114,-0.07248,1.37314,1.41451,-0.12501,-0.13924,-0.05741,1.86077,0.98784,2.60139,-0.08126,-0.37051
4.27231,2.30551,2.96292,-0.10772,-0.00615,-0.29701,1.62921,2.689,1.0986,1.00947,1.22737,1.03666,-0.87742
5.30826,1.10738,-0.15824,4.72404,1.80893,0.26548,0.31704,0.90791,5.63138,2.27343,4.86456,0.58964,1.51986
3.44174,2.19546,-0.26011,-0.02212,2.40758,1.67778,0.46418,-0.05525,-0.15782,0.37566,-0.36325,-0.04118,4.56009
2.70841,-0.07056,1.10819,1.22567,-0.2462,0.86144,-0.10003,-0.07907,2.50749,1.56285,1.7587,1.8033,-0.53039
-0.18413,-0.05132,-0.28124,-0.13462,-0.1202,-0.06411,-0.05806,-0.13918,0.03075,1.34069,1.78154,-0.08544,2.16703
5.10249,1.36267,-0.14709,2.34293,-0.16421,2.96651,-0.09883,-0.08322,-0.30302,-0.03,5.78655,0.31734,0.69898
4.76607,2.1656,-0.14478,-0.11534,-0.12925,4.65448,-0.13475,-0.09561,1.51795,-0.12431,1.52237,-1.00242,3.40299
2.64128,-0.32561,-0.70403,-0.28354,0.86788,-0.07715,-0.04632,-0.17599,2.93642,0.9495,2.56867,0.45149,3.85131
4.11181,3.11664,-0.35377,0.25411,-0.05479,3.75333,-0.08615,0.91544,-0.32409,-0.18951,1.35831,0.29481,3.48068
0.23787,0.76342,-0.12382,0.11267,-0.04849,-0.01934,-0.01755,-0.18594,0.87113,0.62641,-0.01985,-0.16884,1.29735
3.88622,1.03689,-0.44962,0.29612,-0.18634,0.24082,0.1153,-0.14929,-0.74291,-0.15044,1.21588,0.03572,1.95713
2.84801,1.06216,-0.14992,2.19568,2.60321,-0.10418,-0.18405,-0.18275,2.7935,1.02614,4.57046,-0.06977,2.164
4.58688,3.06211,3.25206,0.74281,-0.15008,-0.11302,0.27203,2.18874,2.14235,1.79577,1.24733,-0.10271,5.12799
4.55258,3.46493,0.09036,1.73497,3.11457,-0.16752,-0.17514,-0.00108,-0.35879,-0.42064,3.23236,0.37371,4.7386
3.49606,1.66369,0.07348,-0.31037,3.57826,-0.90772,-0.44738,-0.17477,-0.48923,1.06252,3.15364,-0.15713,4.31359
4.68644,3.78022,-0.11767,0.44919,4.04131,1.08092,1.75231,0.51329,-0.29889,-0.01855,3.43091,0.89009,4.80412
3.6007,1.76834,3.12808,-0.03673,0.84961,-0.02574,0.15148,1.24061,3.65048,0.145,6.43869,0.14028,-0.04068
-0.68152,-0.27359,-0.01768,-0.32793,-0.1219,-1.34993,-0.05338,-0.00105,1.18203,-0.17534,-0.00063,1.02526,0.75057
4.74701,2.3908,-0.07775,-0.36949,4.03064,-0.06901,-0.03182,-0.12026,-1.25679,-0.11647,3.19843,0.28579,4.66752
2.42759,-0.1053,-0.1464,-0.08006,1.79807,-0.02458,0.65364,0.03583,-0.09099,-0.22581,-0.25737,1.24275,3.01426
4.48585,2.83922,1.29389,-0.20227,0.08818,3.94077,0.43269,-0.06598,0.17308,0.24874,2.58376,1.41985,4.44121
4.96703,4.29439,-0.19692,0.57561,1.34678,-0.09213,-0.15193,-0.07787,0.30407,0.19911,5.05618,0.20555,2.94689
4.39033,0.60757,-0.21658,-0.00387,0.73235,4.72809,0.89989,-0.00921,0.03604,0.38634,1.39517,-0.09737,4.5498
5.17248,2.35678,-0.1133,0.25476,-0.14752,5.22361,-0.08482,0.19109,-0.3757,-0.10874,2.5865,0.09931,5.31513
3.43559,0.19836,2.33705,-0.58311,0.3147,-0.06274,1.27114,2.28034,0.48427,1.35742,0.87772,-0.18018,1.63354
2.56563,1.01421,-0.06266,0.60097,-0.06972,-0.05026,1.34722,-0.17185,3.14159,2.39784,2.56227,1.72644,-0.46981
-0.21763,-0.05455,-0.05076,-0.28656,-0.04654,0.59522,0.45872,-0.15658,1.1082,-0.0078,0.52115,0.17417,1.35614
3.44902,-0.25305,-0.14317,0.57419,-0.1598,-0.16053,-0.10154,-0.16509,2.55132,0.72118,3.02904,1.97338,2.43669
4.79505,0.31872,-0.33707,-0.06289,3.24721,1.21214,-0.11064,1.39999,1.16678,-0.04358,2.76852,0.70512,3.66822
-0.33294,-0.14926,0.42945,-0.15397,-0.15614,-0.1184,0.26246,0.26118,-0.02814,-0.1695,0.94769,0.01525,-0.09274
1.71046,0.01868,-0.15571,2.39937,0.42603,-0.03502,0.73827,-0.1134,2.29353,0.99629,1.67965,0.63788,-1.13786
4.16817,0.33984,-0.16669,1.05257,1.75911,0.09616,1.39567,-0.14443,4.87589,0.39688,5.54085,0.53234,1.76787
3.46938,1.18029,0.98751,0.65866,-0.02507,-0.45647,-0.40039,0.84611,0.35174,0.57896,3.94361,0.65533,0.92055
4.73218,2.61172,-0.11087,1.21243,0.26279,-0.33911,2.38366,-0.1742,-0.10862,-0.00555,4.19619,-0.16177,0.87992
2.65638,1.38421,-0.02093,-0.1784,1.30591,-0.17693,-0.07575,-0.17315,2.54756,-0.08121,4.51068,1.61507,-0.75085
-0.12392,1.21941,-0.30825,-0.13271,1.56613,-0.6501,2.25194,-0.25606,4.06075,1.44264,4.97585,1.19685,3.81419
1.54286,0.6893,2.9252,-0.12175,-0.06688,0.23324,1.20476,0.25142,1.71525,-0.06608,7.21606,-0.01409,1.51123
-0.52351,0.13386,-0.08975,-0.59483,-0.10148,-0.16672,0.47547,-0.00367,0.15364,-0.12831,0.86082,0.4785,1.637
2.18315,0.68764,-0.17236,1.29579,1.36991,0.92403,-0.18734,0.54552,-0.24644,0.68816,4.92074,-0.06256,2.74776
2.43307,-0.29685,-0.25979,3.37205,0.25256,0.97257,0.36223,0.22489,3.70204,1.34714,3.20282,1.74023,2.48892
4.06773,3.06263,-0.08452,1.3001,3.4551,-0.47018,-1.76397,0.90393,-0.41505,-0.00331,2.84495,0.66588,4.76883
-0.02297,-0.262,0.2531,-0.04657,-0.10512,0.25859,-0.45792,-0.00184,-0.45626,-0.13822,1.84759,0.62616,2.56951
2.95547,0.50208,-0.12499,-0.21964,0.68208,-0.03269,0.33017,-0.19925,2.25887,5.97219,5.01,0.71602,0.33599
4.35539,-0.90962,0.6764,1.2911,3.45337,0.55875,-0.1302,-0.18004,0.24528,0.64997,2.48026,0.39361,4.0666
1.94542,0.28418,-0.04503,-0.71087,-0.09144,-0.14164,0.99964,-0.12835,0.8505,-0.19162,2.31444,-0.70468,-1.25955
3.75117,0.97648,-0.1189,-0.04849,3.3519,2.04106,-0.64832,0.51821,1.02417,0.49757,-0.94016,-0.18772,3.07685
2.80283,1.2222,1.89374,-0.11034,-0.08969,-0.08961,0.00479,-0.09383,-0.05633,-0.14462,6.20226,-0.07187,-1.47808
4.22302,0.92554,-0.34856,0.12514,-0.36118,2.37958,-0.1823,-0.00321,1.26939,-0.04984,0.63089,0.24876,2.26123
-0.16597,0.28501,0.61424,-0.18704,-0.0651,0.61454,0.52704,-0.07793,-0.88898,-0.04,1.27089,-0.02726,1.82645
1.41418,1.40085,-0.16471,0.77564,-0.00675,1.63856,0.49322,0.68654,0.6631,-0.11221,2.75812,-0.00987,-2.70016
3.46261,2.38936,-0.15075,1.0414,2.32547,3.29836,0.49117,0.29677,0.21906,-0.06563,3.05656,0.71236,3.59317
4.35635,3.69095,2.95996,0.22948,1.50613,-0.12293,0.44046,2.82925,0.84898,1.51139,1.37872,0.16921,-0.99601
4.2206,2.13032,-0.15806,0.74332,-0.16377,4.411,0.11986,1.04769,-0.04735,0.54501,1.25817,0.71011,3.27523
2.72143,-0.00096,1.9971,0.91522,0.46731,-0.16158,0.58423,-0.07999,-0.22403,-0.10978,1.69001,0.02163,0.72627
5.2371,1.87344,-0.10018,0.50836,3.95118,0.00671,0.0593,0.57054,-0.30252,-0.23613,3.86883,-0.11758,4.81905
4.62063,3.54629,0.49908,1.08862,-0.03799,3.91082,-0.14443,-0.13964,-0.04586,-0.27269,1.55205,-0.07209,4.34624
2.4803,0.16554,-0.16077,0.96677,1.07684,-0.16444,-0.12807,-0.02116,3.41419,0.29489,4.07127,-0.14999,1.0514
